,data,time
105,453.0,685478.0
106,456.9375,692118.0
107,458.4375,698837.0
108,459.375,704720.0
109,461.8125,710570.0
110,463.5,716445.0
111,464.0625,723097.0
112,465.75,730746.0
113,467.4375,737562.0
114,474.375,743991.0
115,479.25,750565.0
116,487.3125,756598.0
117,492.0,762445.0
118,497.8125,769513.0
119,502.125,776089.0
120,502.5,782479.0
121,504.9375,789331.0
122,506.0625,795354.0
123,504.9375,801223.0
124,506.4375,807080.0
125,510.5625,814035.0
126,512.0625,821081.0
127,513.375,827491.0
128,517.3125,834087.0
129,516.75,840401.0
130,518.625,847385.0
131,521.8125,853305.0
132,523.6875,859146.0
133,525.1875,865560.0
134,525.5625,872184.0
135,526.125,878903.0
136,528.0,885420.0
137,531.5625,891328.0
138,532.3125,897119.0
139,533.25,903051.0
140,534.0,909851.0
141,536.4375,916714.0
142,537.375,923398.0
143,539.4375,929635.0
144,540.75,936627.0
145,541.3125,942576.0
146,542.625,948631.0
147,545.0625,955672.0
148,545.0625,962190.0
149,548.0625,968517.0
150,551.0625,975073.0
151,551.0625,981083.0
152,552.375,987239.0
153,556.3125,993145.0
154,556.125,1000044.0
155,557.625,1007984.0
156,559.5,1014768.0
157,558.5625,1021466.0
158,559.6875,1027444.0
159,561.5625,1033343.0
160,563.0625,1039217.0
161,564.1875,1045188.0
162,566.4375,1051417.0
163,567.1875,1057428.0
164,568.3125,1063407.0
165,570.1875,1069300.0
166,573.5625,1075210.0
167,574.875,1080991.0
168,577.5,1086822.0
169,579.75,1092688.0
170,580.125,1099048.0
171,580.125,1105600.0
172,581.625,1111808.0
173,582.375,1118180.0
174,581.8125,1124609.0
175,584.4375,1130546.0
176,584.4375,1136388.0
177,584.8125,1142991.0
178,586.875,1149327.0
179,588.1875,1155555.0
180,588.5625,1161763.0
181,589.6875,1167912.0
182,592.3125,1173897.0
183,592.5,1179990.0
184,594.375,1186301.0
185,596.4375,1192484.0
186,594.9375,1198797.0
187,596.0625,1204934.0
188,597.0,1210951.0
189,597.0,1216969.0
190,596.4375,1222896.0
191,597.1875,1228940.0
192,597.375,1235894.0
193,598.3125,1243152.0
194,599.0625,1249675.0
195,600.5625,1256203.0
196,598.875,1262451.0
197,599.625,1268975.0
198,600.1875,1274882.0
199,599.8125,1281681.0
200,600.9375,1288427.0
201,603.375,1294829.0
202,601.125,1300922.0
203,600.0,1307125.0
204,600.0,1312973.0
205,600.1875,1319027.0
206,599.4375,1325159.0
207,599.25,1331842.0
208,599.25,1338493.0
209,597.75,1344814.0
210,598.125,1351088.0
211,597.1875,1357430.0
212,597.1875,1363357.0
213,595.6875,1369455.0
214,596.0625,1375791.0
215,595.5,1382166.0
216,597.375,1388524.0
217,598.125,1394808.0
218,598.5,1400682.0
219,599.625,1406631.0
220,600.1875,1413088.0
221,598.5,1420053.0
222,595.3125,1426414.0
223,595.125,1432601.0
224,593.625,1438912.0
225,592.125,1444786.0
226,593.0625,1450577.0
227,592.125,1456634.0
228,589.3125,1463441.0
229,588.75,1470074.0
230,587.625,1476232.0
231,586.125,1482451.0
232,584.625,1488696.0
233,587.625,1494951.0
234,585.375,1500758.0
235,584.0625,1507451.0
236,582.9375,1514301.0
237,579.1875,1521486.0
238,578.25,1527887.0
239,576.75,1533849.0
240,575.625,1539712.0
241,573.9375,1545535.0
242,575.625,1551548.0
243,574.875,1558281.0
244,571.6875,1565090.0
245,571.125,1571086.0
246,570.375,1577511.0
247,567.0,1583773.0
248,564.5625,1589637.0
249,565.3125,1595420.0
250,562.875,1602029.0
251,561.1875,1608681.0
252,560.625,1614938.0
253,559.3125,1621218.0
254,556.3125,1627578.0
255,556.5,1633575.0
256,554.4375,1639673.0
257,552.0,1645994.0
258,551.0625,1652953.0
259,548.0625,1659514.0
260,547.125,1665779.0
261,546.9375,1671820.0
262,546.5625,1677655.0
263,544.6875,1683568.0
264,543.5625,1689738.0
265,542.0625,1696496.0
266,539.25,1703503.0
267,538.3125,1709861.0
268,537.1875,1716251.0
269,534.375,1722535.0
270,532.3125,1728727.0
271,532.3125,1734603.0
272,531.375,1740829.0
273,529.5,1747086.0
274,529.125,1753354.0
275,528.375,1759699.0
276,524.8125,1765853.0
277,519.1875,1771923.0
278,515.25,1778030.0
279,507.9375,1784699.0
280,503.25,1792021.0
281,499.125,1799123.0
282,498.375,1805737.0
283,498.375,1812093.0
284,496.125,1818267.0
285,492.9375,1824097.0
286,492.1875,1830689.0
287,491.625,1837516.0
288,488.0625,1844022.0
289,487.5,1850409.0
290,488.4375,1856853.0
291,485.4375,1863181.0
292,481.3125,1869162.0
293,481.6875,1875173.0
294,478.125,1881983.0
295,477.5625,1888703.0
296,478.5,1895350.0
297,475.875,1901724.0
298,473.4375,1908121.0
299,473.25,1914091.0
300,471.9375,1920911.0
301,470.4375,1927359.0
302,469.3125,1933927.0
303,468.1875,1940335.0
304,465.1875,1947257.0
305,464.0625,1953237.0
306,463.6875,1959202.0
307,460.5,1965229.0
308,459.5625,1972107.0
309,458.8125,1978980.0
310,458.4375,1985427.0
311,456.9375,1991965.0
312,456.1875,1998123.0
313,455.25,2004304.0
314,453.75,2010154.0
315,452.0625,2016053.0
316,451.125,2022361.0
317,448.6875,2028667.0
318,450.75,2035184.0
319,449.4375,2041777.0
320,448.3125,2048236.0
321,449.25,2054331.0
322,448.3125,2060962.0
323,447.375,2067841.0
324,446.625,2073936.0
325,444.1875,2080311.0
326,443.625,2086628.0
327,444.75,2092497.0
328,442.875,2098306.0
329,441.0,2104147.0
330,439.5,2110067.0
331,439.6875,2116708.0
332,438.375,2123352.0
333,438.1875,2129668.0
334,437.4375,2135923.0
335,436.875,2142331.0
336,434.625,2148253.0
337,433.6875,2154117.0
338,432.375,2160371.0
339,431.625,2166591.0
340,432.0,2173115.0
341,431.4375,2179169.0
342,432.75,2184923.0
343,432.9375,2190833.0
344,433.125,2197363.0
345,431.4375,2203883.0
346,432.0,2210456.0
347,432.5625,2216976.0
348,431.0625,2223153.0
349,432.1875,2229143.0
350,432.375,2234926.0
351,431.0625,2241431.0
352,429.75,2248344.0
353,430.6875,2255416.0
354,429.5625,2261833.0
355,430.125,2268060.0
356,431.8125,2274142.0
357,430.3125,2279960.0
358,430.3125,2286428.0
359,431.0625,2293069.0
360,429.9375,2299570.0
361,429.0,2305746.0
362,428.625,2312016.0
363,428.625,2318208.0
364,426.9375,2324339.0
365,427.125,2330242.0
366,426.75,2336544.0
367,430.5,2343184.0
368,429.5625,2349396.0
369,429.0,2355656.0
370,429.1875,2362166.0
371,429.375,2368307.0
372,428.0625,2374295.0
373,429.5625,2380585.0
374,427.6875,2387255.0
375,428.4375,2393513.0
376,429.0,2399829.0
377,427.5,2405703.0
378,428.0625,2411471.0
379,429.0,2417392.0
380,429.5625,2423890.0
381,429.75,2430508.0
382,430.5,2436869.0
383,430.125,2443218.0
384,432.5625,2449612.0
385,434.0625,2455703.0
386,432.9375,2462536.0
387,431.625,2469216.0
388,432.1875,2475536.0
389,430.5,2481825.0
390,430.125,2488103.0
391,431.25,2494052.0
392,431.4375,2499859.0
393,430.3125,2506106.0
394,430.875,2512410.0
395,429.5625,2518558.0
396,429.375,2524718.0
397,431.4375,2531041.0
398,431.625,2537300.0
399,430.3125,2543217.0
400,430.875,2549108.0
401,433.125,2555047.0
402,433.5,2561556.0
403,431.8125,2568192.0
404,431.625,2574101.0
405,430.875,2580201.0
406,429.375,2586598.0
407,429.9375,2592877.0
408,429.375,2599095.0
409,427.5,2604915.0
410,428.625,2611201.0
411,430.6875,2618231.0
412,430.875,2624842.0
413,431.25,2631302.0
414,433.3125,2637620.0
415,431.8125,2643613.0
416,433.3125,2649443.0
417,435.375,2655281.0
418,436.125,2661553.0
419,437.0625,2668630.0
420,438.75,2675648.0
421,437.0625,2681973.0
422,435.5625,2688238.0
423,435.0,2694222.0
424,436.125,2700462.0
425,435.375,2706454.0
426,436.5,2712854.0
427,434.625,2719145.0
428,434.0625,2725477.0
429,444.75,2731725.0
430,453.75,2738058.0
431,460.875,2744283.0
432,470.0625,2750132.0
433,478.875,2756052.0
434,487.3125,2762393.0
435,495.75,2768976.0
436,504.5625,2775343.0
437,510.5625,2781615.0
438,517.5,2787902.0
439,524.25,2793849.0
440,531.0,2800118.0
441,535.3125,2806062.0
442,542.8125,2812566.0
443,547.3125,2819259.0
444,550.125,2825447.0
445,557.25,2831867.0
446,560.4375,2837917.0
447,562.875,2843867.0
448,566.4375,2849730.0
449,568.875,2855691.0
450,572.25,2862214.0
451,575.25,2868740.0
452,577.3125,2875074.0
453,576.1875,2881576.0
454,576.75,2887676.0
455,577.125,2893711.0
456,575.25,2899578.0
457,575.25,2905508.0
458,575.0625,2911875.0
459,575.4375,2918457.0
460,572.625,2924908.0
461,571.875,2931443.0
462,572.25,2937542.0
463,572.4375,2943724.0
464,573.375,2949587.0
465,573.75,2955576.0
466,574.5,2961901.0
467,575.8125,2968626.0
468,575.8125,2975129.0
469,574.6875,2981459.0
470,574.5,2987916.0
471,575.0625,2994010.0
472,574.6875,2999914.0
473,572.4375,3005917.0
474,573.75,3012526.0
475,573.1875,3019670.0
476,573.1875,3026226.0
477,566.625,3032564.0
478,562.125,3039351.0
479,557.0625,3045531.0
480,553.125,3051461.0
481,552.9375,3057480.0
482,551.625,3064295.0
483,553.125,3071249.0
484,553.3125,3077715.0
485,552.9375,3084145.0
486,555.0,3090228.0
487,557.0625,3096158.0
488,557.8125,3102043.0
489,557.0625,3108610.0
490,557.625,3116158.0
491,558.375,3123129.0
492,558.0,3129585.0
493,558.75,3135906.0
494,559.6875,3141913.0
495,558.9375,3147703.0
496,562.875,3154137.0
497,565.875,3161267.0
498,565.875,3167175.0
499,569.4375,3173116.0
500,570.375,3179027.0
501,568.875,3184837.0
502,572.8125,3190682.0
503,574.3125,3196508.0
504,574.3125,3202481.0
505,572.8125,3208725.0
506,575.4375,3215136.0
507,574.875,3221305.0
508,576.5625,3227525.0
509,578.625,3233662.0
510,578.8125,3239697.0
511,580.5,3245485.0
512,581.4375,3252296.0
513,581.8125,3258289.0
514,583.875,3264392.0
515,585.0,3270392.0
516,587.4375,3276358.0
517,588.0,3282338.0
518,589.3125,3288208.0
519,590.4375,3294110.0
520,590.25,3300610.0
521,591.0,3306933.0
522,594.0,3313219.0
523,593.4375,3319641.0
524,593.0625,3326076.0
525,595.875,3332071.0
526,596.0625,3337902.0
527,597.375,3343760.0
528,597.5625,3349973.0
529,600.1875,3356146.0
530,599.0625,3362341.0
531,597.9375,3368468.0
532,599.8125,3374460.0
533,600.9375,3380485.0
534,599.25,3386957.0
535,602.25,3393071.0
536,605.4375,3399178.0
537,608.25,3405270.0
538,611.0625,3411495.0
539,612.9375,3417397.0
540,612.375,3423188.0
541,611.4375,3429168.0
542,613.3125,3435360.0
543,614.0625,3441591.0
544,615.1875,3447866.0
545,615.5625,3454227.0
546,615.375,3460560.0
547,613.5,3466466.0
548,615.5625,3472229.0
549,615.9375,3478833.0
550,615.0,3485735.0
551,616.6875,3491959.0
552,618.1875,3498325.0
553,617.4375,3504442.0
554,617.8125,3510453.0
555,618.5625,3516295.0
556,617.4375,3522285.0
557,617.625,3528437.0
558,619.6875,3535129.0
559,618.0,3541334.0
560,618.1875,3547655.0
561,618.5625,3553906.0
562,617.25,3559883.0
563,616.5,3565806.0
564,614.625,3572429.0
565,616.5,3578665.0
566,614.25,3584926.0
567,616.125,3591300.0
568,616.875,3597181.0
569,614.25,3603040.0
570,613.125,3610122.0
571,615.0,3616775.0
572,612.75,3623259.0
573,611.625,3629789.0
574,611.0625,3636151.0
575,610.5,3642507.0
576,609.1875,3648721.0
577,609.0,3654751.0
578,608.25,3661785.0
579,606.9375,3668985.0
580,607.125,3675400.0
581,605.625,3681630.0
582,603.75,3688046.0
583,603.75,3694369.0
584,602.0625,3700435.0
585,601.3125,3706257.0
586,599.625,3712239.0
587,598.125,3718474.0
588,595.5,3724663.0
589,594.9375,3730767.0
590,592.875,3737163.0
591,590.0625,3743364.0
592,589.6875,3749247.0
593,588.375,3755290.0
594,587.25,3761617.0
595,586.3125,3768046.0
596,585.0,3774281.0
597,583.6875,3780355.0
598,581.8125,3786209.0
599,582.75,3792003.0
600,583.5,3797828.0
601,577.3125,3803646.0
602,572.0625,3809854.0
603,569.25,3816812.0
604,562.125,3823312.0
605,559.6875,3829569.0
606,558.5625,3835792.0
607,555.75,3841886.0
608,553.125,3848127.0
609,553.3125,3853934.0
610,552.75,3859744.0
611,550.3125,3866218.0
612,550.125,3873087.0
613,547.3125,3879606.0
614,545.625,3885715.0
615,544.5,3892106.0
616,544.3125,3898508.0
617,543.5625,3904316.0
618,543.375,3910130.0
619,543.1875,3916283.0
620,540.9375,3923092.0
621,538.5,3929505.0
622,535.6875,3935689.0
623,533.625,3941864.0
624,529.6875,3948350.0
625,528.9375,3954878.0
626,528.375,3960866.0
627,526.875,3966709.0
628,523.5,3973391.0
629,522.75,3980209.0
630,519.5625,3986705.0
631,520.5,3992945.0
632,522.375,3999347.0
633,518.8125,4005419.0
634,519.375,4011239.0
635,518.4375,4017062.0
636,517.125,4023173.0
637,515.8125,4029805.0
638,514.6875,4036060.0
639,512.0625,4042304.0
640,510.0,4048456.0
641,507.9375,4055036.0
642,506.625,4061080.0
643,505.6875,4066870.0
644,505.3125,4072769.0
645,501.0,4079017.0
646,498.5625,4085419.0
647,498.5625,4091511.0
648,497.8125,4097965.0
649,494.4375,4104280.0
650,492.0,4110100.0
651,491.4375,4116111.0
652,490.875,4122586.0
653,489.0,4129307.0
654,489.75,4135601.0
655,487.875,4141893.0
656,484.125,4148043.0
657,485.0625,4153838.0
658,481.6875,4159840.0
659,479.0625,4166240.0
660,478.5,4172643.0
661,477.75,4178972.0
662,475.6875,4185385.0
663,475.5,4191668.0
664,475.125,4197701.0
665,474.0,4203786.0
666,474.75,4210158.0
667,473.4375,4216437.0
668,470.25,4222779.0
669,469.875,4228816.0
670,467.4375,4234728.0
671,466.3125,4240537.0
672,462.75,4246354.0
673,462.0,4252291.0
674,459.375,4258507.0
675,458.4375,4264809.0
676,456.5625,4271084.0
677,456.9375,4277279.0
678,455.4375,4283644.0
679,453.5625,4289574.0
680,450.1875,4295491.0
681,448.125,4301788.0
682,444.375,4307818.0
683,442.3125,4314037.0
684,441.5625,4320392.0
685,438.5625,4326667.0
686,435.75,4332650.0
687,435.75,4338484.0
688,434.0625,4344300.0
689,435.5625,4350516.0
690,433.6875,4357650.0
691,431.25,4363955.0
692,432.0,4369926.0
693,431.4375,4376089.0
694,430.3125,4382149.0
695,429.375,4388043.0
696,431.25,4393823.0
697,432.0,4400558.0
698,431.8125,4406792.0
699,431.4375,4412911.0
700,432.5625,4418945.0
701,432.75,4425306.0
702,433.5,4431277.0
703,432.375,4437113.0
704,430.875,4442931.0
705,428.625,4448707.0
706,429.1875,4455077.0
707,430.3125,4461340.0
708,427.875,4467610.0
709,426.0,4473658.0
710,425.4375,4479825.0
711,424.125,4485645.0
712,423.0,4491664.0
713,423.9375,4498060.0
714,423.375,4504536.0
715,423.1875,4510761.0
716,425.625,4517433.0
717,426.375,4523460.0
718,428.0625,4529641.0
719,427.6875,4535475.0
720,426.9375,4541924.0
721,422.8125,4548811.0
722,422.4375,4555211.0
723,420.5625,4561750.0
724,421.125,4567961.0
725,421.3125,4574144.0
726,422.25,4580478.0
727,419.8125,4586479.0
728,419.4375,4592895.0
729,419.4375,4600305.0
730,420.375,4606596.0
731,421.125,4612922.0
732,421.125,4619183.0
733,421.3125,4625094.0
734,421.875,4630860.0
735,423.1875,4637505.0
736,423.0,4643756.0
737,422.25,4650277.0
738,422.25,4656648.0
739,422.4375,4662668.0
740,420.375,4668459.0
741,421.6875,4674895.0
742,420.9375,4681695.0
743,420.9375,4688116.0
744,422.4375,4694430.0
745,421.875,4700722.0
746,421.3125,4707358.0
747,420.5625,4713670.0
748,421.6875,4719708.0
749,421.3125,4725735.0
750,422.8125,4731768.0
751,424.125,4739048.0
752,423.9375,4745630.0
753,424.3125,4752405.0
754,425.25,4758873.0
755,425.0625,4765871.0
756,426.0,4772070.0
757,426.0,4778062.0
758,425.8125,4784095.0
759,423.9375,4790105.0
760,424.875,4796099.0
761,424.3125,4802031.0
762,425.25,4807846.0
763,426.1875,4813828.0
764,429.1875,4820489.0
765,429.75,4827484.0
766,430.6875,4833813.0
767,429.9375,4840155.0
768,429.9375,4846668.0
769,432.375,4853113.0
770,434.25,4859643.0
771,434.8125,4866148.0
772,434.625,4872296.0
773,436.6875,4878555.0
774,435.0,4884797.0
775,437.0625,4891467.0
776,440.4375,4897582.0
777,440.25,4906035.0
778,442.3125,4912488.0
779,445.125,4919121.0
780,444.375,4925329.0
781,446.25,4931479.0
782,448.6875,4937455.0
783,449.4375,4943346.0
784,450.1875,4949295.0
785,452.25,4955735.0
786,453.0,4962161.0
787,454.125,4968549.0
788,455.0625,4974706.0
789,455.8125,4980959.0
790,455.625,4986761.0
791,456.75,4992608.0
792,458.8125,4998843.0
793,458.8125,5004838.0
794,459.9375,5010942.0
795,461.625,5016943.0
796,463.125,5022743.0
797,464.625,5028526.0
798,468.0,5034581.0
799,470.25,5040985.0
800,472.5,5047305.0
801,474.0,5053563.0
802,474.375,5059739.0
803,472.6875,5065900.0
804,472.6875,5071724.0
805,479.0625,5077556.0
806,484.5,5084544.0
807,490.5,5090974.0
808,497.8125,5097333.0
809,500.8125,5103770.0
810,502.125,5110090.0
811,506.0625,5116297.0
812,509.0625,5122116.0
813,509.8125,5127963.0
814,512.4375,5134191.0
815,516.1875,5140766.0
816,516.5625,5147036.0
817,518.0625,5153614.0
818,520.3125,5159770.0
819,520.3125,5165591.0
820,519.375,5171473.0
821,520.875,5177749.0
822,521.625,5184226.0
823,523.125,5190743.0
824,523.875,5196994.0
825,524.8125,5204405.0
826,526.5,5210755.0
827,529.5,5218038.0
828,529.875,5224417.0
829,532.5,5230801.0
830,535.125,5237184.0
831,534.5625,5243551.0
832,536.4375,5249562.0
833,538.875,5255505.0
834,541.6875,5262282.0
835,542.25,5269309.0
836,545.625,5275550.0
837,545.25,5281878.0
838,546.1875,5288018.0
839,547.6875,5294602.0
840,546.9375,5300524.0
841,548.8125,5306541.0
842,551.625,5313043.0
843,553.5,5319451.0
844,554.625,5325781.0
845,556.3125,5332188.0
846,557.4375,5338231.0
847,558.0,5344083.0
848,559.3125,5350971.0
849,561.375,5357597.0
850,562.875,5364276.0
851,563.25,5370640.0
852,566.0625,5377385.0
853,565.5,5383488.0
854,567.375,5389471.0
855,569.0625,5396264.0
856,573.0,5403427.0
857,572.4375,5409805.0
858,575.0625,5416112.0
859,575.0625,5422471.0
860,577.6875,5428588.0
861,579.5625,5434685.0
862,579.0,5441085.0
863,580.125,5447408.0
864,583.875,5453619.0
865,583.6875,5460183.0
866,584.0625,5466516.0
867,584.4375,5472541.0
868,587.4375,5478437.0
869,589.5,5484836.0
870,592.125,5491043.0
871,591.5625,5497267.0
872,590.625,5503771.0
873,591.1875,5509884.0
874,594.0,5516409.0
875,594.9375,5522596.0
876,595.6875,5529164.0
877,597.9375,5536094.0
878,599.25,5542210.0
879,599.25,5548378.0
880,600.75,5554517.0
881,602.25,5560527.0
882,603.5625,5566596.0
883,606.375,5572888.0
884,609.375,5579104.0
885,610.3125,5585319.0
886,610.5,5591572.0
887,612.75,5597528.0
888,613.5,5604528.0
889,614.0625,5610407.0
890,614.25,5617001.0
891,615.375,5625016.0
892,615.1875,5632567.0
893,616.5,5638988.0
894,617.8125,5645049.0
895,616.5,5650990.0
896,614.0625,5657012.0
897,613.6875,5663686.0
898,612.75,5670777.0
899,615.0,5677541.0
900,615.375,5684290.0
901,616.3125,5690582.0
902,618.9375,5696516.0
903,619.5,5702503.0
904,617.25,5708804.0
905,618.9375,5715543.0
906,618.0,5722074.0
907,617.25,5728780.0
908,618.0,5735379.0
909,616.5,5741220.0
910,616.5,5747087.0
911,615.0,5753119.0
912,614.625,5759951.0
913,613.6875,5766920.0
914,613.5,5774127.0
915,615.1875,5780912.0
916,613.3125,5787375.0
917,613.3125,5793306.0
918,614.0625,5800175.0
919,612.375,5807014.0
920,610.875,5813693.0
921,610.125,5820142.0
922,608.8125,5826540.0
923,609.0,5833722.0
924,607.875,5839808.0
925,606.9375,5846560.0
926,606.1875,5853382.0
927,608.0625,5860075.0
928,606.9375,5866875.0
929,606.75,5873709.0
930,605.8125,5879991.0
931,604.5,5885990.0
932,603.75,5892437.0
933,604.3125,5898836.0
934,602.25,5905881.0
935,600.0,5912651.0
936,597.5625,5918808.0
937,596.8125,5924731.0
938,596.8125,5931361.0
939,594.5625,5937992.0
940,593.4375,5944477.0
941,592.875,5950926.0
942,593.4375,5957379.0
943,591.375,5963352.0
944,589.125,5969182.0
945,590.25,5975830.0
946,589.125,5982516.0
947,588.5625,5988682.0
948,588.0,5995494.0
949,585.9375,6001951.0
950,584.0625,6008011.0
951,581.0625,6013853.0
952,580.3125,6020310.0
953,573.0,6027040.0
954,565.6875,6033549.0
955,561.75,6040480.0
956,555.9375,6046950.0
957,556.6875,6053004.0
958,554.625,6058843.0
959,552.5625,6065404.0
960,550.6875,6072047.0
961,551.4375,6078752.0
962,548.25,6085183.0
963,546.1875,6091478.0
964,545.625,6097488.0
965,543.1875,6103333.0
966,540.9375,6109893.0
967,540.75,6116534.0
968,537.9375,6123184.0
969,535.6875,6129580.0
970,536.4375,6135885.0
971,537.1875,6142194.0
972,534.9375,6148110.0
973,535.125,6154429.0
974,533.4375,6161306.0
975,531.75,6167990.0
976,531.375,6174679.0
977,529.6875,6181317.0
978,525.75,6187259.0
979,523.6875,6194050.0
980,521.8125,6201400.0
981,519.1875,6208565.0
982,517.3125,6216086.0
983,515.8125,6223385.0
984,512.8125,6229865.0
985,515.25,6235943.0
986,513.5625,6242017.0
987,512.25,6248109.0
988,511.3125,6254216.0
989,511.6875,6260321.0
990,509.625,6266395.0
991,509.4375,6272549.0
992,507.9375,6280400.0
993,506.8125,6287978.0
994,504.375,6294615.0
995,501.75,6301502.0
996,498.9375,6308385.0
997,498.0,6318917.0
998,497.0625,6324868.0
999,497.0625,6331188.0
1000,495.1875,6337662.0
1001,492.1875,6344049.0
1002,489.375,6350569.0
1003,488.25,6357515.0
1004,488.4375,6363378.0
1005,484.5,6369241.0
1006,481.3125,6375123.0
1007,476.4375,6381601.0
1008,472.5,6388135.0
1009,469.3125,6394552.0
1010,465.75,6400687.0
1011,460.6875,6406775.0
1012,460.875,6412805.0
1013,457.5,6418863.0
1014,455.4375,6425724.0
1015,452.8125,6432631.0
1016,452.0625,6439310.0
1017,451.125,6446415.0
1018,451.875,6453465.0
1019,451.125,6460329.0
1020,448.125,6466903.0
1021,451.125,6473851.0
1022,450.5625,6480726.0
1023,449.8125,6487389.0
1024,448.5,6494291.0
1025,448.3125,6500494.0
1026,445.5,6507122.0
1027,445.125,6513676.0
1028,444.75,6520525.0
1029,442.6875,6527251.0
1030,444.0,6534695.0
1031,443.4375,6540840.0
1032,441.75,6547174.0
1033,441.375,6554248.0
1034,441.5625,6561237.0
1035,438.75,6567802.0
1036,438.9375,6573918.0
1037,439.875,6580217.0
1038,438.5625,6586591.0
1039,438.9375,6593141.0
1040,438.1875,6599576.0
1041,436.6875,6606594.0
1042,436.875,6613868.0
1043,435.9375,6620659.0
1044,435.1875,6627406.0
1045,435.75,6633985.0
1046,437.25,6640600.0
1047,433.125,6647389.0
1048,433.5,6653555.0
1049,434.8125,6659931.0
1050,432.0,6666273.0
1051,433.5,6672935.0
1052,435.75,6679718.0
1053,435.1875,6686592.0
1054,434.0625,6692743.0
1055,434.8125,6699446.0
1056,433.6875,6705946.0
1057,431.8125,6712504.0
1058,434.25,6719303.0
1059,433.875,6726227.0
1060,433.875,6732496.0
1061,433.6875,6738723.0
1062,434.4375,6745283.0
1063,432.9375,6751917.0
1064,434.4375,6758767.0
1065,433.875,6765814.0
1066,434.8125,6772296.0
1067,434.8125,6779204.0
1068,433.3125,6786048.0
1069,432.9375,6792509.0
1070,433.3125,6799493.0
1071,432.375,6805605.0
1072,430.5,6812226.0
1073,431.625,6818987.0
1074,431.625,6825790.0
1075,431.4375,6833044.0
1076,432.75,6840156.0
1077,432.375,6846562.0
1078,434.0625,6853741.0
1079,434.25,6860314.0
1080,433.6875,6867075.0
1081,433.5,6874188.0
1082,433.5,6880564.0
1083,432.1875,6886891.0
1084,432.5625,6893379.0
1085,434.25,6900275.0
1086,435.1875,6906920.0
1087,434.8125,6913111.0
1088,435.1875,6919810.0
1089,434.25,6926332.0
1090,435.0,6932772.0
1091,435.5625,6939922.0
1092,434.4375,6946692.0
1093,434.4375,6952859.0
1094,433.875,6959120.0
1095,432.9375,6966385.0
1096,433.875,6973303.0
1097,433.3125,6980074.0
1098,433.5,6986218.0
1099,434.0625,6992180.0
1100,435.5625,6998615.0
1101,435.375,7005730.0
1102,432.75,7012557.0
1103,434.0625,7019310.0
1104,431.625,7025680.0
1105,430.125,7031621.0
1106,429.0,7037597.0
1107,430.5,7044226.0
1108,429.9375,7051003.0
1109,430.875,7058019.0
1110,431.25,7065026.0
1111,431.4375,7071199.0
1112,434.25,7077070.0
1113,432.75,7083467.0
1114,433.125,7090370.0
1115,434.4375,7097344.0
1116,434.25,7104893.0
1117,435.375,7111772.0
1118,436.6875,7117683.0
1119,438.375,7123546.0
1120,438.9375,7129508.0
