,data,time
168,473.8125,1089928.0
169,470.625,1096072.0
170,474.9375,1102060.0
171,476.4375,1107974.0
172,475.6875,1114234.0
173,475.6875,1120068.0
174,477.375,1126112.0
175,474.75,1132985.0
176,475.3125,1139688.0
177,477.75,1145981.0
178,476.625,1152250.0
179,477.0,1158507.0
180,476.4375,1164699.0
181,476.4375,1170689.0
182,475.125,1176691.0
183,473.625,1182761.0
184,475.5,1188828.0
185,475.125,1194822.0
186,474.0,1200912.0
187,475.125,1207673.0
188,475.125,1214620.0
189,475.875,1221311.0
190,473.8125,1227593.0
191,475.5,1234070.0
192,476.0625,1240243.0
193,476.25,1246567.0
194,476.0625,1252495.0
195,475.6875,1258827.0
196,476.8125,1265299.0
197,473.625,1271781.0
198,475.5,1278245.0
199,475.875,1284443.0
200,474.0,1290262.0
201,474.0,1296125.0
202,474.375,1302043.0
203,469.5,1307951.0
204,471.5625,1314807.0
205,476.25,1321658.0
206,478.125,1328070.0
207,479.625,1334412.0
208,480.75,1340925.0
209,483.0,1347284.0
210,483.5625,1353258.0
211,480.5625,1360260.0
212,481.875,1366532.0
213,482.625,1373085.0
214,481.3125,1379734.0
215,482.625,1385945.0
216,483.0,1391837.0
217,481.5,1397917.0
218,481.875,1403935.0
219,482.8125,1410653.0
220,482.4375,1417963.0
221,482.0625,1424141.0
222,482.25,1430530.0
223,480.9375,1437338.0
224,483.5625,1443340.0
225,483.5625,1449136.0
226,483.9375,1455954.0
227,482.0625,1462694.0
228,481.125,1469109.0
229,480.375,1475467.0
230,480.75,1481953.0
231,481.5,1488247.0
232,479.8125,1494237.0
233,480.0,1500257.0
234,480.375,1506986.0
235,480.0,1513504.0
236,480.1875,1520665.0
237,480.375,1527196.0
238,482.25,1533199.0
239,481.6875,1539012.0
240,483.5625,1545920.0
241,480.5625,1552463.0
242,483.0,1558768.0
243,487.3125,1565093.0
244,492.0,1571090.0
245,495.375,1577140.0
246,500.0625,1583701.0
247,503.8125,1590336.0
248,507.75,1596728.0
249,509.8125,1603012.0
250,511.875,1609590.0
251,510.375,1615464.0
252,510.5625,1621245.0
253,511.875,1627957.0
254,509.625,1634833.0
255,511.3125,1641373.0
256,511.875,1647663.0
257,509.8125,1653952.0
258,508.6875,1659759.0
259,509.4375,1665641.0
260,509.625,1672240.0
261,510.375,1679035.0
262,508.875,1685333.0
263,508.6875,1692148.0
264,510.5625,1698893.0
265,510.1875,1705116.0
266,510.75,1711652.0
267,510.9375,1718525.0
268,511.3125,1727119.0
269,509.625,1734186.0
270,511.3125,1741516.0
271,510.75,1748471.0
272,512.25,1754892.0
273,511.6875,1762429.0
274,511.3125,1769386.0
275,512.0625,1775440.0
276,511.6875,1781372.0
277,511.3125,1787500.0
278,511.6875,1793246.0
279,515.0625,1799064.0
280,518.4375,1804954.0
281,522.1875,1811171.0
282,528.1875,1817373.0
283,532.6875,1823384.0
284,536.625,1829435.0
285,538.875,1835449.0
286,542.8125,1841280.0
287,547.125,1847043.0
288,546.75,1853318.0
289,547.125,1861906.0
290,548.0625,1868469.0
291,546.5625,1875008.0
292,547.3125,1881250.0
293,547.875,1887034.0
294,545.4375,1892919.0
295,544.5,1899663.0
296,547.875,1906574.0
297,545.25,1913127.0
298,544.6875,1919495.0
299,545.0625,1926027.0
300,544.5,1931953.0
301,544.5,1937733.0
302,544.5,1944241.0
303,545.0625,1950903.0
304,545.8125,1957748.0
305,545.625,1964477.0
306,548.25,1971024.0
307,547.875,1977213.0
308,547.5,1983187.0
309,546.75,1989196.0
310,545.8125,1995172.0
311,546.5625,2001150.0
312,548.25,2007110.0
313,545.8125,2013078.0
314,546.5625,2019288.0
315,545.4375,2025270.0
316,545.0625,2031242.0
317,544.5,2037217.0
318,543.375,2043193.0
319,546.5625,2049911.0
320,546.1875,2056718.0
321,547.125,2063091.0
322,546.0,2069384.0
323,544.6875,2075808.0
324,548.25,2082137.0
325,551.8125,2088239.0
326,551.0625,2094040.0
327,554.8125,2100283.0
328,559.3125,2106497.0
329,559.5,2113185.0
330,561.1875,2119456.0
331,564.0,2125602.0
332,564.375,2131450.0
333,563.8125,2137305.0
334,564.375,2143987.0
335,564.0,2151152.0
336,562.5,2158389.0
337,562.125,2165010.0
338,562.3125,2172056.0
339,561.5625,2178072.0
340,562.875,2183893.0
341,562.3125,2190273.0
342,561.375,2196910.0
343,563.8125,2203752.0
344,564.5625,2210594.0
345,563.4375,2216661.0
346,564.5625,2222533.0
347,564.1875,2229451.0
348,562.5,2236082.0
349,562.3125,2242520.0
350,562.125,2249227.0
351,560.8125,2256017.0
352,559.875,2263139.0
353,559.5,2269257.0
354,561.375,2275246.0
355,561.375,2281631.0
356,564.0,2288346.0
357,562.6875,2295271.0
358,562.6875,2301676.0
359,564.9375,2307708.0
360,562.6875,2313536.0
361,562.5,2320156.0
362,561.9375,2327122.0
363,559.6875,2333525.0
364,559.3125,2340511.0
365,560.25,2346499.0
366,560.625,2352271.0
367,560.0625,2358274.0
368,562.3125,2364636.0
369,564.375,2371231.0
370,553.5,2377470.0
371,548.8125,2383438.0
372,542.4375,2389789.0
373,532.6875,2396016.0
374,524.25,2402898.0
375,515.625,2409398.0
376,510.0,2415954.0
377,502.5,2422482.0
378,494.4375,2429239.0
379,488.8125,2435396.0
380,483.1875,2441704.0
381,477.9375,2448234.0
382,471.1875,2455866.0
383,465.9375,2462824.0
384,461.0625,2469633.0
385,456.5625,2476400.0
386,451.875,2482363.0
387,449.0625,2488158.0
388,445.875,2495103.0
389,447.75,2501725.0
390,449.0625,2508794.0
391,448.875,2515730.0
392,449.4375,2521695.0
393,451.6875,2528030.0
394,451.6875,2535430.0
395,452.0625,2542412.0
396,452.8125,2549303.0
397,452.4375,2556230.0
398,452.8125,2562847.0
399,453.1875,2569447.0
400,452.25,2575745.0
401,453.1875,2583130.0
402,455.0625,2590086.0
403,453.375,2597046.0
404,453.5625,2603983.0
405,454.5,2610940.0
406,455.0625,2617599.0
407,454.6875,2623903.0
408,454.6875,2630204.0
409,456.1875,2637692.0
410,455.4375,2645433.0
411,455.4375,2652299.0
412,454.125,2659122.0
413,455.0625,2665784.0
414,456.0,2672133.0
415,451.3125,2678488.0
416,450.75,2686059.0
417,449.0625,2692935.0
418,445.3125,2699879.0
419,444.375,2706622.0
420,444.75,2713197.0
421,447.0,2719532.0
422,446.625,2725909.0
423,447.1875,2733359.0
424,447.5625,2740924.0
425,449.8125,2747654.0
426,449.25,2754369.0
427,449.0625,2761358.0
428,450.5625,2767291.0
429,449.25,2773095.0
430,448.6875,2781031.0
431,448.875,2787756.0
432,449.625,2794723.0
433,449.4375,2801868.0
434,449.625,2807859.0
435,447.5625,2814447.0
436,446.8125,2820764.0
437,446.8125,2827007.0
438,446.25,2834582.0
439,445.3125,2841471.0
440,444.375,2848163.0
441,446.0625,2855014.0
442,446.625,2861617.0
443,445.6875,2868195.0
444,444.9375,2874795.0
445,444.5625,2882215.0
446,448.125,2889158.0
447,445.875,2896043.0
448,444.5625,2902721.0
449,446.25,2909794.0
450,445.3125,2916657.0
451,444.75,2923015.0
452,444.5625,2930257.0
453,444.9375,2937057.0
454,446.0625,2944012.0
455,446.0625,2950742.0
456,442.5,2957482.0
457,447.9375,2963449.0
458,454.875,2970319.0
459,458.0625,2977068.0
460,465.9375,2984117.0
461,469.5,2991009.0
462,469.3125,2997726.0
463,469.125,3003612.0
464,471.0,3009929.0
465,468.5625,3016233.0
466,470.625,3022717.0
467,472.3125,3030118.0
468,469.875,3036948.0
469,471.375,3043857.0
470,471.1875,3050692.0
471,469.125,3056735.0
472,469.6875,3062636.0
473,468.375,3069026.0
474,468.5625,3075716.0
475,468.5625,3082648.0
476,469.125,3089499.0
477,468.375,3096719.0
478,468.375,3102634.0
479,469.5,3109286.0
480,469.6875,3116082.0
481,469.5,3122749.0
482,470.25,3129696.0
483,468.9375,3136835.0
484,468.0,3143024.0
485,470.8125,3150457.0
486,467.625,3157363.0
487,467.0625,3164101.0
488,468.9375,3171016.0
489,467.8125,3176975.0
490,467.8125,3182927.0
491,468.75,3189314.0
492,467.8125,3196873.0
493,470.625,3203814.0
494,471.0,3210724.0
495,469.3125,3217485.0
496,466.3125,3224336.0
497,467.625,3230698.0
498,466.125,3238197.0
499,465.1875,3244988.0
500,465.5625,3251852.0
501,463.3125,3258847.0
502,463.3125,3265279.0
503,463.3125,3271229.0
504,462.75,3277590.0
505,462.0,3284864.0
506,469.125,3291967.0
507,470.0625,3298695.0
508,470.0625,3305475.0
509,469.125,3312416.0
510,469.3125,3319324.0
511,469.3125,3325643.0
512,469.3125,3331973.0
513,468.9375,3339428.0
514,470.0625,3346231.0
515,469.6875,3352877.0
516,469.125,3359806.0
517,468.0,3366663.0
518,468.75,3373083.0
519,466.125,3378996.0
520,467.8125,3385423.0
521,467.8125,3391855.0
522,468.375,3397992.0
523,468.375,3404110.0
524,470.25,3410143.0
525,470.0625,3416124.0
526,471.75,3421978.0
527,472.875,3428963.0
528,472.3125,3435240.0
529,471.9375,3441376.0
530,473.0625,3447513.0
531,474.0,3453500.0
532,475.125,3459287.0
533,474.75,3465205.0
534,473.8125,3471818.0
535,473.0625,3478922.0
536,474.1875,3485294.0
537,476.0625,3491475.0
538,475.5,3497696.0
539,477.5625,3503726.0
540,475.6875,3509552.0
541,477.0,3516133.0
542,476.0625,3522788.0
543,476.0625,3529246.0
544,477.1875,3535596.0
545,470.4375,3541599.0
546,468.75,3547422.0
547,464.625,3553398.0
548,458.4375,3559807.0
549,457.125,3566056.0
550,454.3125,3572248.0
551,455.25,3578407.0
552,456.9375,3584503.0
553,459.0,3590375.0
554,458.0625,3596264.0
555,458.0625,3602878.0
556,459.375,3609329.0
557,455.0625,3615532.0
558,456.5625,3621873.0
559,458.0625,3628209.0
560,457.5,3634077.0
561,456.9375,3639827.0
562,457.5,3645652.0
563,456.9375,3651978.0
564,454.875,3658133.0
565,454.5,3664260.0
566,453.0,3670522.0
567,455.25,3676526.0
568,454.6875,3682691.0
569,455.25,3688854.0
570,454.5,3694674.0
571,456.0,3700600.0
572,458.4375,3706776.0
573,457.5,3713070.0
574,457.3125,3719258.0
575,458.625,3725402.0
576,459.1875,3731474.0
577,458.4375,3737273.0
578,456.9375,3743097.0
579,460.5,3748968.0
580,458.0625,3755206.0
581,457.3125,3761886.0
582,458.25,3768427.0
583,456.5625,3774484.0
584,458.625,3780593.0
585,457.875,3786536.0
586,457.125,3792330.0
587,456.9375,3798158.0
588,455.625,3803977.0
589,455.625,3810594.0
590,456.75,3816857.0
591,458.8125,3823036.0
592,458.4375,3829331.0
593,455.8125,3835463.0
594,454.875,3841386.0
595,455.4375,3847130.0
596,454.875,3853643.0
597,453.5625,3860232.0
598,456.1875,3866756.0
599,456.0,3872764.0
600,456.1875,3878587.0
601,456.375,3884407.0
602,457.125,3890239.0
603,457.6875,3896164.0
604,458.0625,3902352.0
605,457.6875,3908773.0
606,455.4375,3914966.0
607,455.4375,3921066.0
608,453.9375,3927283.0
609,454.6875,3933570.0
610,452.625,3939651.0
611,453.75,3946167.0
612,453.0,3952489.0
613,453.375,3958581.0
614,454.125,3964771.0
615,455.8125,3970727.0
616,454.6875,3976513.0
617,455.25,3982347.0
618,455.0625,3988424.0
619,454.875,3995133.0
620,453.9375,4001613.0
621,455.0625,4007550.0
622,456.375,4013833.0
623,455.625,4020296.0
624,455.625,4026147.0
625,451.875,4031920.0
626,452.4375,4037820.0
627,453.5625,4044143.0
628,453.1875,4050343.0
629,452.625,4056498.0
630,453.75,4062799.0
631,454.6875,4069274.0
632,453.0,4075148.0
633,452.25,4081008.0
634,452.8125,4087117.0
635,451.3125,4093569.0
636,451.875,4100907.0
637,451.6875,4106971.0
638,453.0,4113788.0
639,451.6875,4119841.0
640,453.0,4125986.0
641,453.0,4131938.0
642,453.1875,4138120.0
643,454.5,4144395.0
644,452.4375,4150468.0
645,453.1875,4156726.0
646,452.8125,4162953.0
647,448.6875,4169183.0
648,449.25,4175083.0
649,447.375,4181080.0
650,447.375,4187091.0
651,448.3125,4193080.0
652,447.0,4199157.0
653,448.5,4205188.0
654,450.375,4211178.0
655,449.625,4217142.0
656,452.4375,4223098.0
657,452.4375,4229106.0
658,451.5,4235238.0
659,450.375,4242008.0
660,450.75,4248783.0
661,450.1875,4255330.0
662,448.6875,4261743.0
663,449.0625,4267938.0
664,449.25,4273939.0
665,448.6875,4279890.0
666,451.5,4285664.0
667,449.8125,4291457.0
668,449.25,4297256.0
669,449.0625,4303101.0
670,450.9375,4309764.0
671,447.5625,4316537.0
672,448.3125,4323011.0
673,450.375,4329113.0
674,450.1875,4335111.0
675,448.5,4341037.0
676,449.625,4347174.0
677,448.6875,4354978.0
678,445.5,4361201.0
679,453.0,4367486.0
680,458.25,4373413.0
681,464.8125,4379432.0
682,471.5625,4385346.0
683,476.4375,4391148.0
684,479.625,4397224.0
685,484.125,4403951.0
686,488.4375,4410406.0
687,489.75,4416637.0
688,491.8125,4422943.0
689,493.125,4429025.0
690,492.75,4435367.0
691,493.5,4441215.0
692,493.875,4447043.0
693,493.6875,4453519.0
694,492.5625,4460196.0
695,493.6875,4466376.0
696,495.1875,4472401.0
697,492.9375,4478398.0
698,493.3125,4484409.0
699,494.25,4491034.0
700,493.125,4498424.0
701,492.1875,4505293.0
702,492.9375,4511534.0
703,492.0,4517851.0
704,492.5625,4524030.0
705,494.4375,4529983.0
706,491.8125,4535746.0
707,491.0625,4542163.0
708,492.75,4548863.0
709,494.625,4555134.0
710,492.1875,4561679.0
711,492.375,4567578.0
712,491.0625,4573361.0
713,490.5,4579871.0
714,492.9375,4586570.0
715,492.0,4592922.0
716,489.9375,4599301.0
717,490.5,4605613.0
718,492.9375,4611540.0
719,489.75,4617358.0
720,491.625,4623185.0
721,492.9375,4629186.0
722,492.75,4635559.0
723,493.125,4641874.0
724,493.3125,4648146.0
725,493.125,4654652.0
726,492.75,4660831.0
727,489.75,4667023.0
728,495.9375,4672861.0
729,496.875,4678675.0
730,500.625,4685104.0
731,505.5,4691289.0
732,508.875,4697431.0
733,511.5,4703875.0
734,513.375,4710087.0
735,514.5,4716395.0
736,511.875,4722287.0
737,513.9375,4728252.0
738,512.25,4734586.0
739,510.375,4740900.0
740,510.1875,4747271.0
741,510.0,4753373.0
742,508.875,4759998.0
743,508.125,4766084.0
744,508.6875,4771919.0
745,506.8125,4777767.0
746,508.875,4784135.0
747,508.875,4790310.0
748,509.4375,4796447.0
749,509.625,4802544.0
750,509.4375,4808626.0
751,509.25,4815590.0
752,510.0,4821479.0
753,511.125,4827858.0
754,513.375,4834331.0
755,510.75,4840569.0
756,511.5,4846674.0
757,510.75,4852778.0
758,509.8125,4858559.0
759,511.3125,4864539.0
760,510.375,4870780.0
761,511.6875,4877898.0
762,510.9375,4884282.0
763,510.9375,4890448.0
764,512.4375,4896736.0
765,511.6875,4903207.0
766,513.0,4909293.0
767,514.125,4915106.0
768,511.125,4920916.0
769,510.75,4926874.0
770,507.5625,4933356.0
771,507.9375,4939847.0
772,511.3125,4945675.0
773,511.125,4951926.0
774,512.25,4958271.0
775,511.5,4964398.0
776,513.375,4970316.0
777,514.5,4976141.0
778,514.5,4981940.0
779,514.3125,4988674.0
780,513.75,4995061.0
781,513.1875,5001335.0
782,513.9375,5007498.0
783,513.375,5013918.0
784,511.3125,5019948.0
785,511.5,5026070.0
786,515.25,5032517.0
787,511.5,5038920.0
788,506.0625,5045096.0
789,499.3125,5051110.0
790,494.25,5057229.0
791,488.8125,5063033.0
792,482.8125,5068955.0
793,478.125,5075136.0
794,469.5,5081815.0
795,467.0625,5088241.0
796,462.5625,5094489.0
797,456.5625,5100810.0
798,454.6875,5106845.0
799,454.3125,5113184.0
800,453.75,5119096.0
801,455.4375,5124931.0
802,459.375,5131300.0
803,457.6875,5137463.0
804,456.375,5143663.0
805,457.875,5149868.0
806,457.6875,5156340.0
807,456.0,5162319.0
808,456.1875,5168125.0
809,455.25,5174495.0
810,454.6875,5181277.0
811,455.4375,5187649.0
812,454.875,5193814.0
813,455.25,5200354.0
814,455.25,5206233.0
815,457.5,5212003.0
816,456.75,5218373.0
817,460.3125,5224894.0
818,459.1875,5231175.0
819,461.0625,5237659.0
820,460.6875,5243634.0
821,460.6875,5249463.0
822,459.9375,5255275.0
823,456.75,5261090.0
824,456.75,5267013.0
825,453.75,5273370.0
826,449.4375,5279819.0
827,451.5,5286154.0
828,451.875,5292506.0
829,453.375,5298753.0
830,452.625,5304691.0
831,453.1875,5310694.0
832,452.4375,5316975.0
833,451.875,5323127.0
834,451.6875,5329450.0
835,451.875,5335965.0
836,453.375,5341975.0
837,455.0625,5347741.0
838,453.9375,5353998.0
839,452.25,5359978.0
840,453.5625,5366296.0
841,453.5625,5372678.0
842,451.5,5378844.0
843,451.125,5385322.0
844,450.9375,5391992.0
845,451.875,5398663.0
846,451.875,5405040.0
847,453.1875,5411525.0
848,454.125,5417576.0
849,452.8125,5423475.0
850,453.75,5429530.0
851,452.4375,5436353.0
852,454.5,5442471.0
853,453.75,5448722.0
854,453.0,5455245.0
855,453.0,5461320.0
856,451.875,5467439.0
857,452.4375,5473268.0
858,450.5625,5480246.0
859,450.0,5486826.0
860,453.1875,5493051.0
861,452.0625,5499725.0
862,450.75,5506310.0
863,450.75,5512536.0
864,450.75,5518371.0
865,453.0,5524286.0
866,453.5625,5530523.0
867,453.375,5536511.0
868,451.5,5542944.0
869,453.375,5549456.0
870,451.5,5555566.0
871,451.3125,5561624.0
872,453.0,5568264.0
873,452.0625,5574883.0
874,451.125,5581053.0
875,450.9375,5587514.0
876,453.5625,5593771.0
877,447.5625,5600030.0
878,451.6875,5605865.0
879,459.1875,5611877.0
880,462.1875,5618351.0
881,466.125,5625184.0
882,471.75,5631548.0
883,473.625,5637929.0
884,474.5625,5644105.0
885,474.0,5650253.0
886,475.5,5656092.0
887,474.75,5662484.0
888,475.125,5668597.0
889,474.0,5675071.0
890,473.0625,5681409.0
891,474.5625,5687568.0
892,475.5,5693346.0
893,474.375,5699754.0
894,474.0,5705689.0
895,475.125,5712224.0
896,474.9375,5718513.0
897,475.3125,5724767.0
898,474.375,5731893.0
899,471.5625,5738362.0
900,472.6875,5744782.0
901,474.5625,5751005.0
902,474.0,5757258.0
903,472.5,5763323.0
904,470.625,5769234.0
905,472.125,5775133.0
906,473.8125,5781495.0
907,475.6875,5787729.0
908,477.5625,5794113.0
909,475.5,5800632.0
910,475.6875,5806739.0
911,475.875,5812525.0
912,474.75,5818747.0
913,474.1875,5824738.0
914,475.3125,5832402.0
915,474.0,5838949.0
916,473.8125,5845065.0
917,474.5625,5851208.0
918,472.3125,5857017.0
919,473.25,5862837.0
920,479.4375,5869921.0
921,483.9375,5877135.0
922,486.75,5883822.0
923,492.1875,5890142.0
924,492.1875,5896748.0
925,494.625,5903669.0
926,494.8125,5909613.0
927,494.625,5915442.0
928,493.875,5921269.0
929,495.0,5927757.0
930,495.1875,5934688.0
931,494.625,5940828.0
932,496.875,5946939.0
933,497.0625,5953088.0
934,495.375,5959455.0
935,492.75,5965803.0
936,492.5625,5971640.0
937,491.25,5977869.0
938,493.3125,5984170.0
939,494.4375,5990406.0
940,494.4375,5996775.0
941,494.4375,6002692.0
942,496.125,6008502.0
943,496.5,6014924.0
944,493.5,6021528.0
945,494.625,6028071.0
946,494.625,6034670.0
947,494.625,6041150.0
948,492.75,6047276.0
949,493.6875,6053101.0
950,494.25,6059139.0
951,494.8125,6065458.0
952,495.0,6072355.0
953,495.375,6079127.0
954,496.3125,6085237.0
955,492.375,6091719.0
956,499.125,6097554.0
957,501.5625,6103374.0
958,506.25,6109846.0
959,510.5625,6116067.0
960,515.8125,6122465.0
961,520.875,6128730.0
962,525.375,6135216.0
963,528.0,6141236.0
964,530.25,6147456.0
965,533.25,6153504.0
966,533.8125,6159513.0
967,534.0,6165655.0
968,534.0,6171845.0
969,535.5,6178385.0
970,534.9375,6184848.0
971,535.6875,6191285.0
972,534.1875,6197337.0
973,534.0,6203529.0
974,533.4375,6209477.0
975,533.625,6215327.0
976,534.1875,6221212.0
977,532.3125,6227481.0
978,532.875,6233838.0
979,531.75,6240124.0
980,531.1875,6246381.0
981,531.375,6252357.0
982,531.1875,6258229.0
983,532.875,6264572.0
984,534.1875,6271001.0
985,534.1875,6277505.0
986,532.875,6283934.0
987,534.0,6290029.0
988,534.375,6296145.0
989,532.875,6302002.0
990,533.0625,6307868.0
991,534.375,6314217.0
992,533.8125,6320691.0
993,533.4375,6326969.0
994,534.1875,6333093.0
995,532.875,6339047.0
996,534.375,6344865.0
997,534.375,6351324.0
998,534.0,6357784.0
999,534.75,6363768.0
1000,534.9375,6370058.0
1001,535.125,6376143.0
1002,534.9375,6382081.0
1003,533.4375,6387956.0
1004,539.0625,6393809.0
1005,537.5625,6400147.0
1006,540.75,6406880.0
1007,543.5625,6413026.0
1008,543.75,6419518.0
1009,544.5,6425554.0
1010,545.625,6431477.0
1011,544.875,6437435.0
1012,544.6875,6443274.0
1013,543.75,6449826.0
1014,542.25,6456310.0
1015,542.4375,6462911.0
1016,543.0,6469757.0
1017,542.8125,6475885.0
1018,542.25,6482058.0
1019,543.75,6487960.0
1020,543.0,6493803.0
1021,543.0,6499683.0
1022,544.875,6506025.0
1023,543.0,6512817.0
1024,541.3125,6519013.0
1025,542.625,6525277.0
1026,543.5625,6531524.0
1027,543.375,6537708.0
1028,543.0,6543621.0
1029,543.0,6549774.0
1030,545.0625,6556342.0
1031,543.375,6562757.0
1032,543.9375,6570011.0
1033,543.1875,6576659.0
1034,540.375,6582814.0
1035,542.8125,6589350.0
1036,542.0625,6595613.0
1037,539.8125,6602207.0
1038,541.5,6608831.0
1039,542.4375,6615717.0
1040,539.8125,6622042.0
1041,542.0625,6628392.0
1042,541.3125,6634666.0
1043,541.3125,6640968.0
1044,545.8125,6647764.0
1045,537.5625,6654473.0
1046,527.8125,6660687.0
1047,521.4375,6666954.0
1048,517.5,6673162.0
1049,508.3125,6679868.0
1050,504.0,6686660.0
1051,498.0,6693329.0
1052,488.625,6699946.0
1053,483.75,6706311.0
1054,477.0,6712722.0
1055,469.5,6719133.0
1056,468.0,6726012.0
1057,464.8125,6732527.0
1058,461.4375,6738756.0
1059,459.5625,6745255.0
1060,459.375,6751485.0
1061,455.625,6758149.0
1062,452.4375,6764777.0
1063,453.1875,6770876.0
1064,452.625,6777080.0
1065,455.625,6783478.0
1066,453.0,6789981.0
1067,454.875,6796318.0
1068,454.875,6803184.0
1069,454.5,6809882.0
1070,455.4375,6816258.0
1071,454.5,6822101.0
1072,455.25,6828080.0
1073,456.375,6834030.0
1074,456.1875,6839961.0
1075,457.125,6845891.0
1076,459.75,6852206.0
1077,459.1875,6858748.0
1078,457.5,6864799.0
1079,456.375,6870657.0
1080,454.875,6877213.0
1081,455.0625,6885066.0
1082,453.75,6891972.0
1083,456.0,6899715.0
1084,456.1875,6906193.0
1085,456.5625,6912566.0
1086,455.8125,6919534.0
1087,455.25,6925967.0
1088,458.625,6932643.0
1089,458.0625,6939437.0
1090,455.25,6945364.0
1091,452.625,6951202.0
1092,448.6875,6957433.0
1093,445.6875,6964071.0
1094,441.5625,6970915.0
1095,441.5625,6977344.0
1096,440.25,6983420.0
1097,441.75,6989261.0
1098,441.1875,6995665.0
1099,441.0,7002196.0
1100,442.125,7008617.0
1101,444.75,7016290.0
1102,445.3125,7023003.0
1103,445.5,7029310.0
1104,443.625,7035726.0
1105,443.25,7042272.0
1106,445.125,7050143.0
1107,446.4375,7056605.0
1108,444.9375,7062656.0
1109,445.875,7069185.0
1110,442.5,7084635.0
1111,444.0,7091287.0
1112,443.4375,7097952.0
1113,442.125,7104572.0
1114,442.875,7110656.0
1115,443.625,7116763.0
1116,443.0625,7123017.0
1117,442.125,7129283.0
1118,442.6875,7135587.0
1119,443.4375,7142112.0
1120,443.0625,7148031.0
1121,442.3125,7153858.0
